contrast,r_a,r_b,metric,n_paired,mean_delta,sd_delta,mcse_delta,t_stat,p_value,ci95_low,ci95_high,deltas_by_replication
H-under: r=3 minus r=5,3,5,UMP_Q_F_unique_expected_random_purity,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,UMP_Q_F_unique_largest_canonical_correlation,20,0.6848520938346453,0.05819890905237642,0.013013671685744155,52.62558564350962,0.0,0.657614165960211,0.7120900217090795,0:0.6025667034;1:0.7162496181;2:0.6456013973;3:0.6320098456;4:0.6954088616;5:0.6754557504;6:0.5970315971;7:0.7812872958;8:0.6324188378;9:0.7633808381;10:0.694000423;11:0.7721043137;12:0.6775664712;13:0.655170627;14:0.6158305039;15:0.6559368566;16:0.7036149916;17:0.7861327449;18:0.7196608447;19:0.6756133547
H-under: r=3 minus r=5,3,5,UMP_Q_F_unique_purity,20,0.43402787862696474,0.022808238489281457,0.005100077170906044,85.10221788464789,0.0,0.42335329442891995,0.4447024628250095,0:0.4152283829;1:0.4605870432;2:0.4132357495;3:0.3819065522;4:0.4117893617;5:0.4392075234;6:0.4304669832;7:0.4721305297;8:0.4259914012;9:0.4616600938;10:0.4262203413;11:0.4560782857;12:0.4425333825;13:0.4102654489;14:0.4271268305;15:0.419410275;16:0.4450440685;17:0.4616734847;18:0.4551647393;19:0.4248370954
H-under: r=3 minus r=5,3,5,UMP_Q_F_unique_shared_energy,20,1.8540000360051736,0.058198510457955696,0.013013582557322134,142.4665366234615,0.0,1.8267622946786706,1.8812377773316766,0:1.820751532;1:1.927232547;2:1.806352433;3:1.708811785;4:1.793287087;5:1.887079;6:1.84954737;7:1.937677726;8:1.86042198;9:1.929489503;10:1.838765164;11:1.906744801;12:1.875022279;13:1.795700011;14:1.821474936;15:1.810019634;16:1.881141919;17:1.895562433;18:1.913937253;19:1.82098133
H-under: r=3 minus r=5,3,5,UMP_Q_F_unique_smallest_principal_angle,20,-1.1019455866103478,0.069311328272263,0.01549848416275831,-71.10021696562042,0.0,-1.1343842867698664,-1.0695068864508293,0:-1.013941181;1:-1.151602948;2:-1.044752347;3:-1.04230433;4:-1.089003839;5:-1.086316581;6:-1.017260792;7:-1.223100038;8:-1.064789747;9:-1.217316442;10:-1.105384937;11:-1.197037679;12:-1.094263632;13:-1.089047039;14:-1.005512846;15:-1.055439831;16:-1.117576354;17:-1.211692283;18:-1.152206223;19:-1.060362661
H-under: r=3 minus r=5,3,5,UMP_Q_P4_capture,20,0.014250211376655117,0.02437058938270252,0.005449429451145747,2.6149914416561533,0.017031124688182242,0.002844424452606251,0.025655998300703982,0:0.02026366034;1:-0.004731023162;2:0.02684873218;3:0.05703995285;4:0.03764589412;5:0.01369235594;6:-0.0001151844227;7:-0.01556695266;8:0.01005109185;9:-0.003510270022;10:0.03475534478;11:-0.002781199866;12:0.02202515514;13:0.04481089035;14:-0.04906886836;15:0.04083146952;16:0.00526892699;17:0.01968428371;18:-5.371833244e-05;19:0.02791368658
H-under: r=3 minus r=5,3,5,UMP_Q_P4_dim_Q,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,UMP_Q_P4_dim_U,20,1.95,0.127733274731701,0.028562028528873965,68.27246174159876,0.0,1.8902189872463717,2.009781012753628,0:2;1:2;2:1.96;3:2;4:2;5:2;6:1.72;7:2;8:2;9:1.96;10:2;11:1.96;12:2;13:2;14:1.48;15:2;16:2;17:2;18:1.92;19:2
H-under: r=3 minus r=5,3,5,UMP_Q_P4_excess_capture,20,-0.005249788623344867,0.0235483615248388,0.005265573712828016,-0.9970022090005703,0.331292321647622,-0.016270761064553732,0.005771183817863998,0:0.0002636603381;1:-0.02473102316;2:0.007248732185;3:0.03703995285;4:0.01764589412;5:-0.006307644056;6:-0.01731518442;7:-0.03556695266;8:-0.009948908154;9:-0.02311027002;10:0.01475534478;11:-0.02238119987;12:0.002025155139;13:0.02481089035;14:-0.06386886836;15:0.02083146952;16:-0.01473107301;17:-0.0003157162862;18:-0.01925371833;19:0.007913686584
H-under: r=3 minus r=5,3,5,UMP_Q_P4_excess_purity,20,-0.41787788520463326,0.03507112343765201,0.0078421416053876,-53.28619479627205,0.0,-0.43429167622278536,-0.40146409418648116,0:-0.4272122081;1:-0.4738996733;2:-0.3932974262;3:-0.3705667115;4:-0.4150237629;5:-0.4151474796;6:-0.3611980298;7:-0.4712580086;8:-0.4271220279;9:-0.4547817054;10:-0.3848869673;11:-0.4531875591;12:-0.4237054748;13:-0.396455562;14:-0.3455424494;15:-0.4209223013;16:-0.4456882754;17:-0.4424629537;18:-0.4304224044;19:-0.4047767237
H-under: r=3 minus r=5,3,5,UMP_Q_P4_expected_random_capture,20,0.019500000000000003,0.0012773327473170107,0.0002856202852887398,68.27246174159873,0.0,0.01890218987246372,0.020097810127536288,0:0.02;1:0.02;2:0.0196;3:0.02;4:0.02;5:0.02;6:0.0172;7:0.02;8:0.02;9:0.0196;10:0.02;11:0.0196;12:0.02;13:0.02;14:0.0148;15:0.02;16:0.02;17:0.02;18:0.0192;19:0.02
H-under: r=3 minus r=5,3,5,UMP_Q_P4_expected_random_purity,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,UMP_Q_P4_largest_canonical_correlation,20,0.0018879669382702192,0.017554316101925968,0.003925264410242559,0.48097828348678134,0.6360242025458054,-0.006327705892280122,0.01010363976882056,0:-0.00625241949;1:-0.01141317583;2:0.01213646028;3:0.04271914041;4:0.02045114039;5:0.01309009102;6:-0.01153757618;7:-0.02061719293;8:-0.008008874598;9:-0.01130169619;10:0.01996904487;11:-0.0097424102;12:0.01212379321;13:0.03408003636;14:0.001495728917;15:0.007576956884;16:-0.01585083347;17:-0.009651698956;18:-0.008811321662;19:-0.01269585407
H-under: r=3 minus r=5,3,5,UMP_Q_P4_purity,20,-0.41787788520463326,0.03507112343765197,0.007842141605387591,-53.286194796272106,0.0,-0.4342916762227853,-0.4014640941864812,0:-0.4272122081;1:-0.4738996733;2:-0.3932974262;3:-0.3705667115;4:-0.4150237629;5:-0.4151474796;6:-0.3611980298;7:-0.4712580086;8:-0.4271220279;9:-0.4547817054;10:-0.3848869673;11:-0.4531875591;12:-0.4237054748;13:-0.396455562;14:-0.3455424494;15:-0.4209223013;16:-0.4456882754;17:-0.4424629537;18:-0.4304224044;19:-0.4047767237
H-under: r=3 minus r=5,3,5,UMP_Q_P4_shared_energy,20,0.0570008455066204,0.09748235753081001,0.021797717804582974,2.614991441656152,0.017031124688182242,0.011377697810424962,0.10262399320281584,0:0.08105464135;1:-0.01892409265;2:0.1073949287;3:0.2281598114;4:0.1505835765;5:0.05476942378;6:-0.0004607376908;7:-0.06226781066;8:0.04020436739;9:-0.01404108009;10:0.1390213791;11:-0.01112479946;12:0.08810062055;13:0.1792435614;14:-0.1962754734;15:0.1633258781;16:0.02107570796;17:0.07873713486;18:-0.0002148733298;19:0.1116547463
H-under: r=3 minus r=5,3,5,UMP_Q_P4_smallest_principal_angle,20,-0.006202984595345984,0.06644087563527826,0.01485663144050917,-0.4175229506220688,0.6809761757200787,-0.03729827156780976,0.024892302377117793,0:0.02749309741;1:0.04929242173;2:-0.03998261265;3:-0.1446318349;4:-0.0901413903;5:-0.0422289746;6:0.04843273707;7:0.07107439838;8:0.02547144733;9:0.04472763631;10:-0.06967672784;11:0.03783257824;12:-0.04618780879;13:-0.1411454776;14:-0.004826503862;15:-0.03759393759;16:0.06120037632;17:0.04558196099;18:0.03418464612;19:0.04706427628
H-over: r=7 minus r=5,7,5,QR_Q_C_capture,20,0.41704117730121626,0.02006834429414978,0.004487418203758894,92.93566107831914,0.0,0.4076489030585594,0.42643345154387313,0:0.397440716;1:0.4319982562;2:0.3897695544;3:0.3905952677;4:0.4260067585;5:0.4275841744;6:0.4098086894;7:0.4468190818;8:0.3912182018;9:0.4319555005;10:0.4163821428;11:0.4159065597;12:0.4176058155;13:0.420053367;14:0.3822956015;15:0.4396137843;16:0.4162853098;17:0.4580169046;18:0.4249612749;19:0.4065065853
H-over: r=7 minus r=5,7,5,QR_Q_C_dim_Q,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-over: r=7 minus r=5,7,5,QR_Q_C_dim_U,20,2.0,0.0,0.0,,,2.0,2.0,0:2;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:2;9:2;10:2;11:2;12:2;13:2;14:2;15:2;16:2;17:2;18:2;19:2
H-over: r=7 minus r=5,7,5,QR_Q_C_excess_capture,20,0.3970411773012162,0.02006834429414978,0.004487418203758894,88.47875532720215,0.0,0.3876489030585593,0.40643345154387306,0:0.377440716;1:0.4119982562;2:0.3697695544;3:0.3705952677;4:0.4060067585;5:0.4075841744;6:0.3898086894;7:0.4268190818;8:0.3712182018;9:0.4119555005;10:0.3963821428;11:0.3959065597;12:0.3976058155;13:0.400053367;14:0.3622956015;15:0.4196137843;16:0.3962853098;17:0.4380169046;18:0.4049612749;19:0.3865065853
H-over: r=7 minus r=5,7,5,QR_Q_C_excess_purity,20,0.16596056397961742,0.011756099432341998,0.0026287437480963394,63.13303230860797,0.0,0.16045854008197644,0.1714625878772584,0:0.1583485408;1:0.1720583846;2:0.1512425206;3:0.1502146699;4:0.1642983386;5:0.1733797861;6:0.1597905743;7:0.1884105754;8:0.1527694062;9:0.1752724713;10:0.1663630017;11:0.1683136532;12:0.1684027092;13:0.1664803771;14:0.1448393074;15:0.1747918666;16:0.1664794697;17:0.1908335039;18:0.1678298905;19:0.1590922323
H-over: r=7 minus r=5,7,5,QR_Q_C_expected_random_capture,20,0.02,3.5595774664122295e-18,7.959457186074219e-19,2.512734164208055e+16,0.0,0.02,0.02,0:0.02;1:0.02;2:0.02;3:0.02;4:0.02;5:0.02;6:0.02;7:0.02;8:0.02;9:0.02;10:0.02;11:0.02;12:0.02;13:0.02;14:0.02;15:0.02;16:0.02;17:0.02;18:0.02;19:0.02
H-over: r=7 minus r=5,7,5,QR_Q_C_expected_random_purity,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-over: r=7 minus r=5,7,5,QR_Q_C_full_capture,20,0.4366482857924039,0.0147389812231226,0.0032957363933995127,132.48883820529298,0.0,0.42975023024403,0.4435463413407778,0:0.4382540622;1:0.4580486752;2:0.423491841;3:0.4180811615;4:0.4416255016;5:0.419773139;6:0.4239492146;7:0.4459600476;8:0.4308909756;9:0.4589081337;10:0.4162211661;11:0.4526025427;12:0.4338488434;13:0.4378233292;14:0.4148299894;15:0.4536901499;16:0.4420766311;17:0.4570861213;18:0.4412757495;19:0.4245284411
H-over: r=7 minus r=5,7,5,QR_Q_C_full_dim_Q,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-over: r=7 minus r=5,7,5,QR_Q_C_full_dim_U,20,2.0,0.0,0.0,,,2.0,2.0,0:2;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:2;9:2;10:2;11:2;12:2;13:2;14:2;15:2;16:2;17:2;18:2;19:2
H-over: r=7 minus r=5,7,5,QR_Q_C_full_excess_capture,20,0.41664828579240387,0.014738981223122578,0.003295736393399508,126.42039169966405,0.0,0.40975023024402996,0.4235463413407778,0:0.4182540622;1:0.4380486752;2:0.403491841;3:0.3980811615;4:0.4216255016;5:0.399773139;6:0.4039492146;7:0.4259600476;8:0.4108909756;9:0.4389081337;10:0.3962211661;11:0.4326025427;12:0.4138488434;13:0.4178233292;14:0.3948299894;15:0.4336901499;16:0.4220766311;17:0.4370861213;18:0.4212757495;19:0.4045284411
H-over: r=7 minus r=5,7,5,QR_Q_C_full_excess_purity,20,0.23326776918573516,0.01068773659224723,0.002389850554587676,97.60768042082914,0.0,0.22826575448854222,0.2382697838829281,0:0.2365370347;1:0.2464137101;2:0.2249498242;3:0.2171183361;4:0.2305816689;5:0.2246552264;6:0.2242150423;7:0.2464144626;8:0.2304392468;9:0.2497652561;10:0.2204607138;11:0.2471492611;12:0.2297379871;13:0.2338761791;14:0.2172445807;15:0.2393383044;16:0.2393956091;17:0.2490056292;18:0.2343283462;19:0.2237289648
H-over: r=7 minus r=5,7,5,QR_Q_C_full_expected_random_capture,20,0.02,3.5595774664122295e-18,7.959457186074219e-19,2.512734164208055e+16,0.0,0.02,0.02,0:0.02;1:0.02;2:0.02;3:0.02;4:0.02;5:0.02;6:0.02;7:0.02;8:0.02;9:0.02;10:0.02;11:0.02;12:0.02;13:0.02;14:0.02;15:0.02;16:0.02;17:0.02;18:0.02;19:0.02
H-over: r=7 minus r=5,7,5,QR_Q_C_full_expected_random_purity,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-over: r=7 minus r=5,7,5,QR_Q_C_full_largest_canonical_correlation,20,0.5676624018469465,0.04607358583346528,0.010302366989079968,55.10019226151062,0.0,0.5460992999214604,0.5892255037724325,0:0.5654734425;1:0.5621630201;2:0.5549782896;3:0.5126565968;4:0.5471452332;5:0.5896211798;6:0.5036899276;7:0.6303537517;8:0.5779950696;9:0.6585518697;10:0.5437197345;11:0.6376742478;12:0.5377623246;13:0.5926630166;14:0.5582490017;15:0.4778162163;16:0.6073810346;17:0.6067322778;18:0.5596107703;19:0.5290110321
H-over: r=7 minus r=5,7,5,QR_Q_C_full_purity,20,0.23326776918573516,0.010687736592247235,0.002389850554587677,97.60768042082911,0.0,0.22826575448854222,0.2382697838829281,0:0.2365370347;1:0.2464137101;2:0.2249498242;3:0.2171183361;4:0.2305816689;5:0.2246552264;6:0.2242150423;7:0.2464144626;8:0.2304392468;9:0.2497652561;10:0.2204607138;11:0.2471492611;12:0.2297379871;13:0.2338761791;14:0.2172445807;15:0.2393383044;16:0.2393956091;17:0.2490056292;18:0.2343283462;19:0.2237289648
H-over: r=7 minus r=5,7,5,QR_Q_C_full_shared_energy,20,1.7465931431696156,0.05895592489249027,0.013182945573598021,132.4888382052933,0.0,1.71900092097612,1.7741853653631112,0:1.753016249;1:1.832194701;2:1.693967364;3:1.672324646;4:1.766502007;5:1.679092556;6:1.695796859;7:1.78384019;8:1.723563903;9:1.835632535;10:1.664884664;11:1.810410171;12:1.735395374;13:1.751293317;14:1.659319958;15:1.8147606;16:1.768306524;17:1.828344485;18:1.765102998;19:1.698113764
H-over: r=7 minus r=5,7,5,QR_Q_C_full_smallest_principal_angle,20,-0.9535096599118127,0.0522151244186827,0.01167565676537837,-81.66646888243915,0.0,-0.9779470903727642,-0.9290722294508612,0:-0.9646914716;1:-0.9443960899;2:-0.9302733681;3:-0.8928880765;4:-0.9385941465;5:-0.964575322;6:-0.8711605664;7:-1.024754211;8:-0.9661056948;9:-1.054547766;10:-0.9201138247;11:-1.025117762;12:-0.9163037243;13:-0.9918803382;14:-0.9348716787;15:-0.8775917611;16:-0.9939735381;17:-1.015861321;18:-0.9528067777;19:-0.8896857597
H-over: r=7 minus r=5,7,5,QR_Q_C_largest_canonical_correlation,20,0.6083738938255336,0.06277540599966519,0.01403700751303995,43.34071156265842,0.0,0.5789940994488315,0.6377536882022358,0:0.5668875946;1:0.5748848849;2:0.5681803919;3:0.5449351696;4:0.5768615504;5:0.6563527262;6:0.5372633207;7:0.7704286753;8:0.5789364949;9:0.6663017907;10:0.6280811342;11:0.6422644445;12:0.6404084656;13:0.5944631683;14:0.5632126812;15:0.5611622241;16:0.6175769575;17:0.7397614908;18:0.5597327393;19:0.5797819718
H-over: r=7 minus r=5,7,5,QR_Q_C_purity,20,0.16596056397961742,0.011756099432342019,0.002628743748096344,63.13303230860786,0.0,0.16045854008197644,0.1714625878772584,0:0.1583485408;1:0.1720583846;2:0.1512425206;3:0.1502146699;4:0.1642983386;5:0.1733797861;6:0.1597905743;7:0.1884105754;8:0.1527694062;9:0.1752724713;10:0.1663630017;11:0.1683136532;12:0.1684027092;13:0.1664803771;14:0.1448393074;15:0.1747918666;16:0.1664794697;17:0.1908335039;18:0.1678298905;19:0.1590922323
H-over: r=7 minus r=5,7,5,QR_Q_C_shared_energy,20,1.2511235319036484,0.06020503288244939,0.013462254611276694,92.93566107831904,0.0,1.2229467091756778,1.279300354631619,0:1.192322148;1:1.295994769;2:1.169308663;3:1.171785803;4:1.278020276;5:1.282752523;6:1.229426068;7:1.340457245;8:1.173654605;9:1.295866501;10:1.249146428;11:1.247719679;12:1.252817446;13:1.260160101;14:1.146886804;15:1.318841353;16:1.248855929;17:1.374050714;18:1.274883825;19:1.219519756
H-over: r=7 minus r=5,7,5,QR_Q_C_smallest_principal_angle,20,-0.9903208900463941,0.06641044565572152,0.01484982709022489,-66.68905193504152,0.0,-1.0214019353500383,-0.9592398447427499,0:-0.9646962238;1:-0.9560516117;2:-0.9412838846;3:-0.9233808074;4:-0.9587493256;5:-1.028396456;6:-0.9080199786;7:-1.138240485;8:-0.966758392;9:-1.061370221;10:-1.006436352;11:-1.028477739;12:-1.018956065;13:-0.9831807711;14:-0.916049851;15:-0.9669653869;16:-1.003093626;17:-1.148849012;18:-0.9505416965;19:-0.936919915
H-over: r=7 minus r=5,7,5,QR_Q_C_unique_capture,20,0.4534215763752619,0.012068493386117861,0.0026985971597366155,168.02121603786026,0.0,0.4477733476067754,0.45906980514374846,0:0.4474976958;1:0.4594446511;2:0.4406419813;3:0.4328846242;4:0.467952786;5:0.4681016792;6:0.4603098391;7:0.4602147646;8:0.4370650636;9:0.4582219746;10:0.4533956568;11:0.4423116548;12:0.4487761939;13:0.4581659901;14:0.4377762717;15:0.4745975423;16:0.4491349837;17:0.4715226286;18:0.4562341446;19:0.4441814015
H-over: r=7 minus r=5,7,5,QR_Q_C_unique_dim_Q,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-over: r=7 minus r=5,7,5,QR_Q_C_unique_dim_U,20,2.0,0.0,0.0,,,2.0,2.0,0:2;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:2;9:2;10:2;11:2;12:2;13:2;14:2;15:2;16:2;17:2;18:2;19:2
H-over: r=7 minus r=5,7,5,QR_Q_C_unique_excess_capture,20,0.4334215763752618,0.012068493386117882,0.00269859715973662,160.60995795962495,0.0,0.4277733476067752,0.4390698051437484,0:0.4274976958;1:0.4394446511;2:0.4206419813;3:0.4128846242;4:0.447952786;5:0.4481016792;6:0.4403098391;7:0.4402147646;8:0.4170650636;9:0.4382219746;10:0.4333956568;11:0.4223116548;12:0.4287761939;13:0.4381659901;14:0.4177762717;15:0.4545975423;16:0.4291349837;17:0.4515226286;18:0.4362341446;19:0.4241814015
H-over: r=7 minus r=5,7,5,QR_Q_C_unique_excess_purity,20,0.19373418657251218,0.0052741484017841,0.001179335434981112,164.27403165038876,0.0,0.1912658091388807,0.19620256400614366,0:0.1911565207;1:0.1968161426;2:0.1885627479;3:0.183198096;4:0.1996034809;5:0.2002623881;6:0.1968684581;7:0.1969315317;8:0.1863995456;9:0.1961043907;10:0.1935099896;11:0.1893363802;12:0.1918712636;13:0.1949870716;14:0.1874850763;15:0.2023279633;16:0.1921143837;17:0.2016735164;18:0.1952979972;19:0.1901767872
H-over: r=7 minus r=5,7,5,QR_Q_C_unique_expected_random_capture,20,0.02,3.5595774664122295e-18,7.959457186074219e-19,2.512734164208055e+16,0.0,0.02,0.02,0:0.02;1:0.02;2:0.02;3:0.02;4:0.02;5:0.02;6:0.02;7:0.02;8:0.02;9:0.02;10:0.02;11:0.02;12:0.02;13:0.02;14:0.02;15:0.02;16:0.02;17:0.02;18:0.02;19:0.02
H-over: r=7 minus r=5,7,5,QR_Q_C_unique_expected_random_purity,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-over: r=7 minus r=5,7,5,QR_Q_C_unique_largest_canonical_correlation,20,0.8923300372179324,0.036899708844986785,0.00825102573273407,108.14777048601553,0.0,0.8750604418857784,0.9095996325500864,0:0.8822766379;1:0.9446561639;2:0.9118681751;3:0.7944144924;4:0.8580821547;5:0.9088921362;6:0.8947184851;7:0.9051075135;8:0.8578572363;9:0.9170825073;10:0.8749210189;11:0.9257386206;12:0.8914313842;13:0.8326256848;14:0.9293231715;15:0.8613364783;16:0.9035800537;17:0.9040500096;18:0.9275107085;19:0.9211281117
H-over: r=7 minus r=5,7,5,QR_Q_C_unique_purity,20,0.19373418657251226,0.00527414840178409,0.0011793354349811096,164.27403165038916,0.0,0.19126580913888078,0.19620256400614375,0:0.1911565207;1:0.1968161426;2:0.1885627479;3:0.183198096;4:0.1996034809;5:0.2002623881;6:0.1968684581;7:0.1969315317;8:0.1863995456;9:0.1961043907;10:0.1935099896;11:0.1893363802;12:0.1918712636;13:0.1949870716;14:0.1874850763;15:0.2023279633;16:0.1921143837;17:0.2016735164;18:0.1952979972;19:0.1901767872
H-over: r=7 minus r=5,7,5,QR_Q_C_unique_shared_energy,20,1.360264729125786,0.036205480158353606,0.00809579147920985,168.0212160378602,0.0,1.3433200428203265,1.3772094154312458,0:1.342493087;1:1.378333953;2:1.321925944;3:1.298653873;4:1.403858358;5:1.404305038;6:1.380929517;7:1.380644294;8:1.311195191;9:1.374665924;10:1.36018697;11:1.326934964;12:1.346328582;13:1.37449797;14:1.313328815;15:1.423792627;16:1.347404951;17:1.414567886;18:1.368702434;19:1.332544204
H-over: r=7 minus r=5,7,5,QR_Q_C_unique_smallest_principal_angle,20,-1.278294599667474,0.0356583724896731,0.007973454485391747,-160.31879306634926,0.0,-1.2949832317021284,-1.2616059676328195,0:-1.285116748;1:-1.332981783;2:-1.289284496;3:-1.181400785;4:-1.248310118;5:-1.280208118;6:-1.268428286;7:-1.27332018;8:-1.251353997;9:-1.313919147;10:-1.256094528;11:-1.315696082;12:-1.268698256;13:-1.228506855;14:-1.277754465;15:-1.275610267;16:-1.292454621;17:-1.314961628;18:-1.328852033;19:-1.2829396
H-over: r=7 minus r=5,7,5,QR_Q_F_capture,20,0.002624244360573691,0.002612157217628292,0.0005840961106533572,4.4928297119429,0.0002492068578416884,0.001401717150889904,0.003846771570257478,0:0.002355520615;1:0.0004714897733;2:0.001209092217;3:0.01177787257;4:0.003664595833;5:0.001640421493;6:0.001703047297;7:0.00138016624;8:0.003758775959;9:0.001553996491;10:0.003864013573;11:0.001209150827;12:0.001545920568;13:0.006171619881;14:0.0003997055552;15:0.004398984889;16:0.001554451292;17:0.001676367324;18:0.001212699957;19:0.0009369948609
H-over: r=7 minus r=5,7,5,QR_Q_F_dim_Q,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-over: r=7 minus r=5,7,5,QR_Q_F_dim_U,20,2.0,0.0,0.0,,,2.0,2.0,0:2;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:2;9:2;10:2;11:2;12:2;13:2;14:2;15:2;16:2;17:2;18:2;19:2
H-over: r=7 minus r=5,7,5,QR_Q_F_excess_capture,20,-0.017375755639426275,0.0026121572176283025,0.0005840961106533596,-29.748110495017784,0.0,-0.018598282849110068,-0.016153228429742483,0:-0.01764447938;1:-0.01952851023;2:-0.01879090778;3:-0.008222127433;4:-0.01633540417;5:-0.01835957851;6:-0.0182969527;7:-0.01861983376;8:-0.01624122404;9:-0.01844600351;10:-0.01613598643;11:-0.01879084917;12:-0.01845407943;13:-0.01382838012;14:-0.01960029444;15:-0.01560101511;16:-0.01844554871;17:-0.01832363268;18:-0.01878730004;19:-0.01906300514
H-over: r=7 minus r=5,7,5,QR_Q_F_excess_purity,20,-0.28230754613589054,0.0026618560630264454,0.0005952091103247096,-474.2997733718841,0.0,-0.2835533331212031,-0.28106175915057796,0:-0.2826667853;1:-0.2845284046;2:-0.2837200504;3:-0.2729171222;4:-0.2811918034;5:-0.2832714147;6:-0.2833391962;7:-0.2835261791;8:-0.2811833752;9:-0.2833390822;10:-0.2810815882;11:-0.2836649873;12:-0.2833817722;13:-0.2787518568;14:-0.284487393;15:-0.2805745237;16:-0.2833894319;17:-0.2832660836;18:-0.2837724771;19:-0.2840973955
H-over: r=7 minus r=5,7,5,QR_Q_F_expected_random_capture,20,0.02,3.5595774664122295e-18,7.959457186074219e-19,2.512734164208055e+16,0.0,0.02,0.02,0:0.02;1:0.02;2:0.02;3:0.02;4:0.02;5:0.02;6:0.02;7:0.02;8:0.02;9:0.02;10:0.02;11:0.02;12:0.02;13:0.02;14:0.02;15:0.02;16:0.02;17:0.02;18:0.02;19:0.02
H-over: r=7 minus r=5,7,5,QR_Q_F_expected_random_purity,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-over: r=7 minus r=5,7,5,QR_Q_F_largest_canonical_correlation,20,5.734359989637006e-05,3.2021206509935655e-05,7.160159447777491e-06,8.00870431931086,1.64909627287102e-07,4.235721393877318e-05,7.232998585396693e-05,0:3.431900225e-05;1:5.2715896e-05;2:3.261852685e-05;3:4.135731939e-05;4:2.396422492e-05;5:9.515427738e-05;6:0.000153733699;7:4.340581622e-05;8:2.917465178e-05;9:5.670363653e-05;10:4.539359747e-05;11:7.417656808e-05;12:4.517461668e-05;13:3.053696421e-05;14:4.473057793e-05;15:9.489206184e-05;16:5.398312546e-05;17:7.85773004e-05;18:8.907444406e-05;19:2.718569147e-05
H-over: r=7 minus r=5,7,5,QR_Q_F_purity,20,-0.2823075461358906,0.002661856063026445,0.0005952091103247095,-474.29977337188427,0.0,-0.2835533331212032,-0.281061759150578,0:-0.2826667853;1:-0.2845284046;2:-0.2837200504;3:-0.2729171222;4:-0.2811918034;5:-0.2832714147;6:-0.2833391962;7:-0.2835261791;8:-0.2811833752;9:-0.2833390822;10:-0.2810815882;11:-0.2836649873;12:-0.2833817722;13:-0.2787518568;14:-0.284487393;15:-0.2805745237;16:-0.2833894319;17:-0.2832660836;18:-0.2837724771;19:-0.2840973955
H-over: r=7 minus r=5,7,5,QR_Q_F_shared_energy,20,0.013121221802868366,0.01306078608814169,0.0029204805532668378,4.49282971194279,0.0002492068578416884,0.007008585754449322,0.01923385785128741,0:0.01177760308;1:0.002357448866;2:0.006045461084;3:0.05888936284;4:0.01832297917;5:0.008202107467;6:0.008515236487;7:0.006900831201;8:0.0187938798;9:0.007769982453;10:0.01932006786;11:0.006045754134;12:0.007729602839;13:0.0308580994;14:0.001998527776;15:0.02199492444;16:0.007772256458;17:0.00838183662;18:0.006063499783;19:0.004684974305
